em_id,mean_score,max_score,n_chance,n_rank1,n_top5,group
5812982052,0.20735496,0.43329775,337,0,0,unseen
5812982088,0.4748546,0.8167119,854,0,0,unseen
5812982091,0.25439692,0.6514272,358,0,0,unseen
5812982118,0.4061371,0.72458446,447,0,0,unseen
5812982120,0.3579059,0.74200696,567,0,0,unseen
5812982125,0.28014266,0.65914464,387,0,0,unseen
5812982145,0.38935265,0.83431304,1107,0,0,unseen
5812982149,0.39948487,0.86377233,1092,0,0,unseen
5812982168,0.419983,0.8995397,1076,1,2,unseen
5812982177,0.46503064,0.8821338,1144,0,0,unseen
5812982192,0.55784637,0.9457675,1087,4,24,unseen
5812982278,0.13349047,0.38492784,337,0,0,unseen
5812982316,0.56414944,0.9024747,1007,0,0,unseen
5812982324,0.1612065,0.4211421,311,0,0,unseen
5812982329,0.536015,0.8610483,892,0,0,unseen
5812982350,0.5505044,0.87246,839,0,0,unseen
5812982371,0.30901814,0.8870606,999,0,0,unseen
5812982374,0.45411953,0.9201682,1101,0,0,unseen
5812982388,0.5513621,0.8966143,1031,0,0,unseen
5812982397,0.44886568,0.87076366,1109,0,0,unseen
5812982422,0.3743695,0.861802,932,0,8,unseen
5812982429,0.47425693,0.88004,1108,0,0,unseen
5812982436,0.3002857,0.9025983,981,0,1,unseen
5812982442,0.27350047,0.79097724,872,0,0,unseen
5812982470,0.584188,0.9456108,1106,1,27,unseen
5812982490,0.4359395,0.88702154,1068,0,0,unseen
5812982492,0.456594,0.8012157,978,0,0,unseen
5812982505,0.38225806,0.8638175,1005,0,0,unseen
5812982514,0.39770627,0.91516376,1123,0,0,unseen
5812982521,0.49233148,0.93989444,1059,0,1,unseen
5812982529,0.34436843,0.94649416,1081,4,17,unseen
5812982532,0.47405896,0.8740589,894,0,0,unseen
5812982577,0.35159928,0.8768658,995,0,4,unseen
5812982578,0.41476429,0.8417002,974,0,2,unseen
5812982589,0.29645815,0.898085,1035,0,0,unseen
5812982602,0.47880867,0.8567136,993,0,1,unseen
5812982632,0.2090474,0.8946785,598,0,0,unseen
5812982656,0.19334099,0.7896542,824,0,1,neg_only
5812982668,0.31615877,0.7847447,1004,0,1,unseen
5812982685,0.06579811,0.34054685,689,0,0,unseen
5812982694,0.46666956,0.8568326,955,0,0,unseen
5812982706,0.51056015,0.8698216,893,0,0,unseen
5812982725,0.5188508,0.85974795,890,0,0,unseen
5812982760,0.4985446,0.86829966,1085,0,0,unseen
5812982779,0.33895633,0.7248619,362,0,0,pos_only
5812982780,0.4014083,0.81809413,1069,0,0,unseen
5812982782,0.34411842,0.84533846,1141,0,0,unseen
5812982802,0.46442857,0.88728344,1133,0,0,unseen
5812982803,0.30372578,0.7962924,883,0,1,unseen
5812982823,0.49118173,0.8369849,905,0,0,unseen
5812982825,0.23189822,0.8278773,1034,0,0,unseen
5812982826,0.34279698,0.7613643,874,0,0,unseen
5812982837,0.6062246,0.90906626,878,6,17,unseen
5812982844,0.2779361,0.72879714,133,0,0,unseen
5812982871,0.20448098,0.59300286,870,0,0,unseen
5812982872,0.31263414,0.74391633,867,0,0,unseen
5812982874,0.25115252,0.59825957,849,0,0,unseen
5812982876,0.32858422,0.84028375,1035,0,0,unseen
5812982924,0.49753052,0.8469818,323,0,0,pos_only
5812982994,0.15149833,0.53893846,416,0,0,unseen
5812983009,0.39313316,0.74672776,890,0,0,unseen
5812983023,0.5119298,0.9458425,1092,3,16,unseen
5812983043,0.47350085,0.8686327,1022,1,2,unseen
5812983080,0.029904636,0.61984724,227,0,0,unseen
5812983081,0.16725881,0.5002593,857,0,0,unseen
5812983094,0.15957248,0.4872366,1157,0,0,unseen
5812983107,0.5090561,0.95220006,1089,0,2,unseen
5812983112,0.40592358,0.8588837,988,0,0,unseen
5812983114,0.48149353,0.8657322,1134,0,0,unseen
5812983147,0.15734492,0.6223896,963,0,0,unseen
5812983152,0.30341065,0.8820213,930,0,1,unseen
5812983174,0.47238752,0.9139785,927,0,1,unseen
5812983192,0.32818598,0.8611235,979,0,0,unseen
5812983199,0.3370402,0.7875548,850,0,0,unseen
5812983200,0.35728762,0.8278736,916,0,0,unseen
5812983213,0.44582096,0.878731,1060,0,0,unseen
5812983258,0.49801803,0.797063,336,0,0,unseen
5812983303,0.46839878,0.9060451,1133,0,0,unseen
5812983309,0.5333644,0.9021937,888,0,0,unseen
5812983310,0.32992008,0.8798914,964,0,0,unseen
5812983321,0.36204606,0.82303387,859,0,1,unseen
5812983337,0.29591897,0.75345933,886,0,0,unseen
5812983356,0.28191876,0.79686314,19,0,0,unseen
5812983383,0.33984873,0.70695186,370,0,0,unseen
5812983418,0.30565983,0.5856307,311,0,0,unseen
5812983454,0.42126238,0.89282167,1139,0,0,unseen
5812983455,0.60742444,0.8803555,856,0,0,unseen
5812983499,0.24880649,0.6730199,92,0,0,unseen
5812983501,0.2963747,0.4787219,10,0,0,unseen
5812983510,0.114823714,0.8382571,363,0,0,unseen
5812983517,0.31786397,0.72268826,91,0,0,unseen
5812983519,0.12028778,0.4186385,1103,0,0,unseen
5812983522,0.13595352,0.49043733,272,0,0,unseen
5812983533,0.34749818,0.60399723,630,0,0,unseen
5812983578,0.5965492,0.93949836,880,0,1,unseen
5812983608,0.55860424,0.84023124,871,0,0,unseen
5812983646,0.58959424,0.86692023,844,0,0,unseen
5812983657,0.30645117,0.80546147,930,0,0,unseen
5812983673,0.2116795,0.82720923,911,0,0,unseen
5812983745,0.41312727,0.83750236,1154,0,0,unseen
5812983764,0.31935552,0.9225613,419,1,2,unseen
5812983827,0.12950319,0.57546324,290,0,0,unseen
5812983831,0.045048457,0.3095526,343,0,0,unseen
5812983837,0.37661073,0.8158728,1061,0,1,unseen
5812983840,0.24124889,0.8319292,247,0,0,unseen
5812983851,0.47206485,0.88333595,1137,0,8,unseen
5812983861,0.4140393,0.8496686,1128,0,0,unseen
5812983869,0.4671996,0.86362225,1135,0,0,unseen
5812983883,0.20386796,0.43056035,646,0,0,unseen
5812983886,0.025560606,0.7253133,307,0,0,unseen
5812983898,0.50780046,0.8920557,966,0,0,unseen
5812983965,0.11411045,0.36996803,336,0,0,unseen
5812984012,0.11512279,0.5447791,190,0,0,unseen
5812984024,0.19162278,0.65182215,210,0,0,unseen
5812985952,0.16668889,0.4615923,73,0,0,unseen
5812986096,0.44618255,0.91204137,403,2,7,unseen
5812986100,0.116745256,0.44410703,127,0,0,unseen
5812986217,0.29321107,0.69684315,759,0,0,unseen
5812986547,0.20881492,0.7274737,319,0,0,unseen
5812986560,0.5414142,0.9584403,200,2,6,unseen
5812986572,0.45808294,0.9175699,192,0,0,unseen
5812986772,0.123913474,0.40007526,401,0,0,unseen
5812986798,0.3586984,0.79214793,839,0,3,unseen
5812986876,0.19952226,0.56749624,123,0,0,unseen
5812987001,0.4733467,0.77913314,128,0,0,unseen
5812987034,0.07150891,0.2596519,47,0,0,unseen
5812987043,0.08633334,0.3186193,148,0,0,unseen
5812987090,0.100677274,0.5333577,233,0,0,unseen
5812987236,0.24649985,0.6457322,168,0,0,unseen
5812987327,0.3076685,0.77951247,742,0,0,unseen
5812987334,0.23981705,0.69227284,919,0,0,unseen
5812987339,0.33083123,0.78350025,938,0,0,unseen
5812987457,0.14584596,0.5783802,407,0,0,unseen
5812987602,0.17553827,0.60170954,121,0,0,unseen
5812987652,0.4832021,0.8884548,401,0,1,unseen
5812987694,0.07367608,0.56123734,665,0,0,both
5812987709,0.76653206,0.980228,123,0,6,unseen
5812987762,0.27398634,0.8473492,1009,0,0,unseen
5812987930,0.12787503,0.37577456,81,0,0,unseen
5812987959,0.17914644,0.7908909,887,0,1,unseen
5812987961,0.024970697,0.15938269,73,0,0,unseen
5812988077,0.3839545,0.79097486,248,0,0,unseen
5812988098,0.26850826,0.7721427,437,0,0,unseen
5812988099,0.34530157,0.8570649,139,0,0,unseen
5812988109,0.5245936,0.9075243,185,0,0,unseen
5812988128,0.30642262,0.89482856,168,2,2,unseen
5812988132,0.49256563,0.93224084,133,0,3,unseen
5812988137,0.17138371,0.8245947,916,0,0,unseen
5812988175,0.21111798,0.6432394,75,0,0,unseen
5812988178,0.08173404,0.4619494,337,0,0,unseen
5812988273,0.30050394,0.5367479,16,0,0,unseen
5812988294,0.38135016,0.82541436,191,0,1,unseen
5812988383,0.3135958,0.793037,354,0,4,unseen
5812988490,0.24405944,0.67329293,921,0,0,unseen
5812988514,0.42343643,0.9023052,119,0,0,unseen
5812988568,0.14012705,0.8079724,529,0,0,unseen
5812988577,0.49243188,0.9002357,203,0,0,unseen
5812988707,0.34088463,0.7742445,927,0,0,unseen
5812988731,0.35717648,0.82121325,327,0,2,unseen
5812988820,0.13786419,0.65466607,188,0,0,unseen
5812988920,0.15865742,0.5353838,317,0,0,unseen
5812989041,0.12810642,0.6727524,52,0,0,unseen
5812989059,0.507836,0.91387105,184,0,1,unseen
5812989087,0.2722176,0.8522708,850,0,0,unseen
5812989090,0.44357473,0.73742765,112,0,0,unseen
5812989105,0.24490514,0.8409013,430,0,0,unseen
5812989120,0.21997474,0.7821778,364,0,0,unseen
5812989161,0.08012359,0.19963972,18,0,0,unseen
5812989173,0.5176641,0.90433145,914,0,2,unseen
5812989274,0.33621097,0.8213566,192,0,2,unseen
5812989296,0.10691639,0.4760288,41,0,0,unseen
5812989312,0.28439516,0.54293185,42,0,0,unseen
5812989332,0.20691247,0.7141863,859,0,0,unseen
5812989367,0.2462797,0.5340647,287,0,0,unseen
5812989377,0.09113891,0.39431912,331,0,0,unseen
5812989421,0.29417005,0.5593992,25,0,0,unseen
5812989550,0.4420239,0.8929249,211,0,0,unseen
5812989557,0.14333098,0.6819799,311,0,0,unseen
5812989689,0.29452264,0.6717549,41,0,0,unseen
5812989707,0.32350066,0.7113188,17,0,0,unseen
5812989822,0.30773687,0.6939334,220,0,3,unseen
5812989875,0.15487449,0.42450723,180,0,0,unseen
5812989890,0.378809,0.85676754,243,1,4,unseen
5812989892,0.15578799,0.5245881,233,0,0,unseen
5812990060,0.3548764,0.92681026,20,0,1,unseen
5812990115,0.15768702,0.2780873,4,0,0,unseen
5812990157,0.2905409,0.78889835,85,0,0,unseen
5812990235,0.28254128,0.3797872,7,0,0,unseen
5812990292,0.23171835,0.4476499,27,0,0,unseen
5812990369,0.14814986,0.7551319,330,0,0,unseen
5812990478,0.18463749,0.6245995,204,0,0,unseen
5812990492,0.48831156,0.8847246,146,0,0,unseen
5812990678,0.44935858,0.8036286,121,0,0,unseen
5812990726,0.3061106,0.7494097,164,0,0,unseen
5812990774,0.29721627,0.69787383,227,0,0,unseen
5812990819,0.07706563,0.44376132,83,0,0,unseen
5812990956,0.12525232,0.29476988,36,0,0,unseen
5812990958,0.11171839,0.46965215,58,0,0,unseen
5812990959,0.23870571,0.68643683,291,0,0,unseen
5812990975,0.27673694,0.708709,103,0,0,unseen
5812991035,0.14735687,0.52286065,116,0,0,unseen
5812991074,0.38114277,0.63213694,6,0,0,unseen
5812991175,0.121099316,0.46176922,266,0,0,unseen
5812991176,0.15342844,0.51133096,391,0,0,unseen
5812991183,0.35063052,0.70617414,143,0,0,unseen
5812991204,0.33235505,0.6918606,87,0,0,unseen
5812991287,0.26239917,0.5049684,17,0,0,unseen
5812991329,0.6098636,0.9380984,288,5,34,unseen
5812991349,0.27767816,0.5373573,24,0,0,unseen
5812991410,0.16237813,0.57751423,72,0,0,unseen
5812991470,0.38726646,0.77732855,98,0,0,unseen
5812991473,0.36761427,0.6923407,47,0,0,unseen
5812991476,0.35892877,0.7250479,63,0,0,unseen
5812991538,0.20881577,0.52995944,262,0,0,unseen
5812991668,0.09917715,0.61794317,339,0,0,unseen
5812991689,0.3181479,0.6547973,332,0,0,unseen
5812991798,0.4192009,0.70857954,51,0,0,unseen
5812991822,0.15391652,0.52592534,23,0,0,unseen
5812991924,0.42571443,0.8676952,34,0,0,unseen
5812991952,0.28968436,0.68912345,270,0,0,unseen
5812992043,0.23887205,0.44104943,257,0,0,unseen
5812992219,0.33502814,0.51206726,18,0,0,unseen
5812992348,0.39443308,0.6821566,20,0,0,unseen
5812992357,0.26151544,0.43446326,8,0,0,unseen
5812992612,0.14884229,0.46006015,263,0,0,unseen
5812992683,0.39924943,0.78926903,24,0,0,unseen
5812992691,0.28457972,0.47105142,3,0,0,unseen
5812992706,0.2924997,0.643897,829,0,0,unseen
5812992814,0.3505007,0.9386608,124,1,4,unseen
5812992888,0.31034777,0.4377118,5,0,0,unseen
5812992893,0.29089293,0.6726369,162,2,5,unseen
5812992940,0.3522676,0.8579201,826,0,5,unseen
5812992942,0.6775987,0.9343025,739,22,83,unseen
5812993165,0.34271586,0.7129751,33,0,0,unseen
5812993222,0.14149818,0.617042,275,0,0,unseen
5812993250,0.2291641,0.7651017,224,0,1,unseen
5812993257,0.34016415,0.68792963,174,0,0,unseen
5812993291,0.30554172,0.78846776,13,0,0,unseen
5812993576,0.25673383,0.7518589,379,0,0,unseen
5812993603,0.39427137,0.6394384,67,0,0,unseen
5812993665,0.18255807,0.5173828,114,0,0,unseen
5812993678,0.39913878,0.5860052,31,0,0,unseen
5812993692,0.36397123,0.73038095,127,0,0,unseen
5812993873,0.18387055,0.60835487,409,0,0,unseen
5812993993,0.2301143,0.53935564,172,0,0,unseen
5812993997,0.27539617,0.46113732,19,0,0,unseen
5812994037,0.3643407,0.60262793,11,0,0,unseen
5812994045,0.18444134,0.679268,77,0,0,unseen
5812994062,0.42689818,0.7974292,153,0,0,unseen
5812994094,0.20193367,0.50907356,249,0,0,unseen
5812994148,0.26170588,0.75211906,583,1,8,unseen
5812994149,0.36042383,0.6906532,103,0,0,unseen
5812994205,0.45726386,0.6587534,24,0,0,unseen
5812994347,0.3770043,0.65624225,24,0,0,unseen
5812994660,0.16038851,0.4103712,37,0,0,unseen
5812994826,0.44531202,0.67338926,89,0,0,unseen
5812994890,0.33544883,0.4710494,3,0,0,unseen
5812994896,0.18642057,0.57146686,209,0,0,unseen
5812994930,0.18398757,0.4342003,50,0,0,unseen
5812994939,0.22395992,0.6706257,156,0,0,unseen
5812994949,0.29470077,0.48215923,12,0,0,unseen
5812995023,0.3490984,0.6861959,15,0,0,unseen
5812995141,0.16471013,0.5004918,151,0,0,unseen
5812995298,0.39845586,0.90770626,723,1,4,unseen
5812995328,0.2994649,0.94416696,723,2,3,unseen
5812995535,0.32629433,0.709108,17,0,0,unseen
5812995553,0.28075764,0.6979601,15,0,1,unseen
5812995680,0.23801272,0.5609572,191,0,0,unseen
5812995883,0.22481179,0.58890754,18,0,0,unseen
5812995899,0.10095286,0.43751583,347,0,0,unseen
5812996027,0.10499246,0.50378233,175,0,0,unseen
5812996576,0.52560586,0.94046855,111,0,0,unseen
5812996611,0.21069066,0.6815618,290,0,0,unseen
5812996748,0.2597879,0.84830886,609,0,0,unseen
5812996970,0.45706186,0.7866415,78,0,0,unseen
5812997052,0.21183549,0.6015039,127,0,0,unseen
5812997110,0.1313858,0.35877118,34,0,0,unseen
5812997806,0.4157017,0.5960932,8,0,0,unseen
5812997949,0.27381292,0.5299436,57,0,0,unseen
5812998041,0.43124536,0.8352513,32,0,1,unseen
5812998072,0.19560991,0.60083205,86,0,0,unseen
5812998136,0.51061386,0.86483616,144,0,1,unseen
5812998538,0.1521482,0.6209075,201,0,0,unseen
5812998572,0.433669,0.6823635,76,0,0,unseen
5812998584,0.363023,0.5606829,9,0,0,unseen
5812999239,0.35371968,0.7915808,93,0,1,unseen
5812999264,0.32347503,0.8981354,210,0,2,unseen
5812999529,0.53045887,0.90493757,151,0,0,unseen
5812999862,0.31181356,0.7971089,133,0,0,unseen
5812999897,0.22774228,0.56239635,43,0,0,unseen
5813000099,0.1708014,0.6206881,474,0,0,unseen
5813000146,0.24228099,0.43728828,21,0,0,unseen
5813000369,0.39503646,0.618152,19,0,0,unseen
5813000577,0.39434,0.7335298,100,0,0,unseen
5813000686,0.09513494,0.182949,13,0,0,unseen
5813000757,0.23359658,0.55417186,33,0,0,unseen
5813000953,0.09764951,0.31670612,13,0,0,unseen
5813001027,0.28648582,0.8028747,627,0,0,unseen
5813001173,0.17641519,0.2596889,13,0,0,unseen
5813001479,0.30567908,0.46360716,6,0,0,unseen
5813001765,0.14929473,0.46352866,42,0,0,unseen
5813001766,0.12520039,0.40713382,132,0,0,unseen
5813002071,0.3793443,0.7049729,92,0,0,unseen
5813002096,0.31865677,0.55835545,18,0,0,unseen
5813002313,0.15934375,0.54072374,91,0,0,unseen
5813002436,0.3129445,0.45014322,74,0,0,unseen
5813002519,0.38449067,0.7648938,19,0,0,unseen
5813002635,0.30807218,0.6509161,480,0,0,unseen
5813002657,0.18980634,0.25593513,3,0,0,unseen
5813002786,0.2152251,0.58173233,187,0,0,unseen
5813002810,0.11933394,0.5681366,296,0,0,unseen
5813002964,0.2499075,0.423533,147,0,0,unseen
5813002984,0.46861953,0.74553794,15,0,0,unseen
5813003188,0.15713118,0.7335029,56,0,0,unseen
5813003258,0.24326862,0.63979024,188,0,0,unseen
5813003477,0.538323,0.84042406,11,0,2,unseen
5813003649,0.20191726,0.92130893,700,0,0,unseen
5813004952,0.33977112,0.46466342,5,0,0,unseen
5813006217,0.33695754,0.49307984,3,0,0,unseen
5813008771,0.35716718,0.87148905,683,6,14,unseen
5813008796,0.13559869,0.43367508,308,0,0,unseen
5813008919,0.10855166,0.6971421,338,0,0,unseen
5813008938,0.34660465,0.7204116,618,0,0,unseen
5813008942,0.18478703,0.6823213,945,0,0,unseen
5813009276,0.12700175,0.43131232,99,0,0,unseen
5813009280,0.26489004,0.3850542,14,0,0,unseen
5813009281,0.19346292,0.5079242,172,0,0,unseen
5813009312,0.03090852,0.16630778,588,0,0,neg_only
5813009346,0.13559408,0.38646436,45,0,0,unseen
5813009354,0.100840926,0.29245952,654,0,0,unseen
5813009356,0.19331934,0.4196933,144,0,0,unseen
5813009391,0.45425153,0.8547809,149,0,0,unseen
5813009424,0.1120413,0.73858047,223,0,0,unseen
5813009429,0.16531727,0.40528765,87,0,0,unseen
5813009445,0.091108605,0.4722575,795,0,0,unseen
5813009449,0.31731972,0.7399814,537,0,0,unseen
5813009518,0.14122783,0.47106388,308,0,0,unseen
5813009554,0.06676813,0.45268795,245,0,0,unseen
5813009567,0.15663819,0.60234886,330,0,0,unseen
5813009578,0.18156485,0.4399634,302,0,0,unseen
5813009595,0.19782643,0.5736041,301,0,0,pos_only
5813009620,0.111223586,0.48374152,786,0,0,neg_only
5813009650,0.42430454,0.8332831,861,0,1,unseen
5813009651,0.14630856,0.47773385,846,0,0,unseen
5813009740,0.2023425,0.65669787,329,0,0,unseen
5813009749,0.06510441,0.14541465,14,0,0,unseen
5813009766,0.21139672,0.85627776,679,0,0,unseen
5813009781,0.22708823,0.2697837,4,0,0,unseen
5813009788,0.23567893,0.5824301,147,0,0,unseen
5813009789,0.3554818,0.7351292,228,0,0,unseen
5813009791,0.37410665,0.6545078,272,0,0,unseen
5813009881,0.20713048,0.5482786,333,0,0,unseen
5813009882,0.47189122,0.88098437,888,0,0,unseen
5813009885,0.14291427,0.5439068,1017,0,1,unseen
5813009889,0.107021004,0.8105557,433,0,6,unseen
5813009926,0.2508224,0.5682885,788,0,0,unseen
5813009972,0.072454356,0.60553336,818,0,0,unseen
5813009989,0.07015485,0.45823422,317,0,0,unseen
5813009996,0.058149833,0.3142085,280,0,0,unseen
5813010009,0.2323997,0.51403326,805,0,0,unseen
5813010120,0.09365784,0.3554343,320,0,0,unseen
5813010153,0.25315222,0.65842944,140,0,0,unseen
5813010159,0.31753623,0.5441416,9,0,0,unseen
5813010170,0.5852064,0.7619887,6,0,0,unseen
5813010180,0.37057665,0.47624967,5,0,0,unseen
5813010191,0.13996167,0.35046557,684,0,0,unseen
5813010200,0.3617657,0.61710835,70,0,0,unseen
5813010201,0.28588864,0.744068,239,0,0,unseen
5813010255,0.19087756,0.5080636,719,0,0,unseen
5813010259,0.18970756,0.62671334,249,0,0,unseen
5813010284,0.16614784,0.5709897,71,0,0,unseen
5813010377,0.0406648,0.39533266,277,0,0,unseen
5813010385,0.27047247,0.4447684,31,0,0,unseen
5813010405,0.115827195,0.6112357,334,0,0,unseen
5813010471,0.2591807,0.8621186,162,0,0,unseen
5813010494,0.21344404,0.37354946,10,0,0,unseen
5813010495,0.6068671,0.83116,3,0,0,unseen
5813010510,0.07033707,0.21489014,254,0,0,pos_only
5813010525,0.49590445,0.65849537,6,0,0,unseen
5813010533,0.12627386,0.4370065,116,0,0,unseen
5813010546,0.5589232,0.75804245,5,0,0,unseen
5813010591,0.27834672,0.52450824,94,0,0,unseen
5813010617,0.44717616,0.90302426,1050,0,0,unseen
5813010690,0.32246032,0.5295796,168,0,0,unseen
5813010799,0.41841337,0.6831111,23,0,0,unseen
5813010801,0.2993868,0.645252,325,0,0,unseen
5813010828,0.18174697,0.661025,434,0,0,unseen
5813010846,0.19112653,0.74379116,588,0,0,unseen
5813010968,0.18727858,0.6367094,938,0,0,unseen
5813011024,0.28441402,0.64989185,189,0,0,unseen
5813011061,0.14677049,0.72359645,287,0,0,unseen
5813011066,0.3335496,0.64121884,167,0,0,unseen
5813011074,0.34555236,0.6442313,152,0,2,unseen
5813011119,0.03623596,0.63536465,384,0,0,both
5813011125,0.29893377,0.65368557,390,0,0,unseen
5813011133,0.3767158,0.7953119,715,0,1,neg_only
5813011298,0.074816994,0.42120507,781,0,0,both
5813011299,0.53021216,0.65863645,2,0,0,unseen
5813011395,0.19931778,0.4670606,20,0,0,unseen
5813011423,0.2971573,0.7470393,1075,0,0,unseen
5813011441,0.1787742,0.48409125,372,0,0,unseen
5813011443,0.121118724,0.44967654,782,0,0,neg_only
5813011454,0.52064574,0.8402297,492,2,7,unseen
5813011471,0.13637096,0.7356096,920,0,0,unseen
5813011483,0.28459224,0.51786214,280,0,0,unseen
5813011508,0.26435417,0.396726,5,0,0,unseen
5813011512,0.4544072,0.8718301,894,1,1,unseen
5813011591,0.31249824,0.84592086,442,0,0,unseen
5813011660,0.14358012,0.50356895,342,0,0,neg_only
5813011717,0.24272975,0.5861091,101,0,0,unseen
5813011738,0.4297686,0.7070242,218,0,0,unseen
5813011756,0.15859096,0.53479695,143,0,0,unseen
5813011770,0.24592635,0.2961342,2,0,0,unseen
5813011773,0.21924168,0.5208967,23,0,0,unseen
5813011840,0.5172483,0.8449723,330,0,0,unseen
5813011865,0.10120998,0.39827326,129,0,0,unseen
5813011868,0.08983647,0.48420703,986,0,0,unseen
5813012048,0.26100445,0.64752334,120,0,0,unseen
5813012083,0.61717916,0.82941294,4,0,0,unseen
5813012136,0.068495475,0.47619265,296,0,0,unseen
5813012196,0.3451095,0.6929055,617,0,0,unseen
5813012231,0.22304104,0.47410414,289,0,0,unseen
5813012322,0.33612248,0.60044986,7,0,0,unseen
5813012375,0.3301732,0.6295131,19,0,0,unseen
5813012462,0.5473316,0.8024069,10,0,0,unseen
5813012529,0.1842541,0.3830787,275,0,0,unseen
5813012637,0.1375411,0.32634535,532,0,0,unseen
5813012781,0.41130888,0.7402346,176,0,0,unseen
5813012782,0.16662085,0.36281005,68,0,0,unseen
5813012786,0.2419356,0.5159493,558,0,0,unseen
5813012838,0.487103,0.76791096,301,0,2,unseen
5813012889,0.21632943,0.48630315,47,0,0,unseen
5813012970,0.29741427,0.740078,514,0,0,unseen
5813012976,0.2947538,0.6671136,416,0,0,unseen
5813013091,0.42284414,0.81790495,331,0,1,unseen
5813013173,0.6795642,0.8170224,7,0,0,unseen
5813013183,0.29364675,0.664052,24,0,0,unseen
5813013202,0.111665785,0.6945978,419,0,0,unseen
5813013203,0.18115626,0.4868784,188,0,0,unseen
5813013339,0.17532004,0.73880583,516,0,0,unseen
5813013436,0.32532942,0.91655433,599,0,1,unseen
5813013443,0.1622202,0.38083112,14,0,0,unseen
5813013487,0.19191027,0.5914007,335,0,1,unseen
5813013507,0.20410216,0.46073198,349,0,0,unseen
5813013530,0.35629848,0.7318943,49,0,0,unseen
5813013545,0.32074192,0.7630881,267,0,0,unseen
5813013574,0.12460324,0.5020234,210,0,0,pos_only
5813013630,0.2150182,0.7710947,569,0,0,unseen
5813013678,0.29684892,0.6322396,150,0,0,unseen
5813013823,0.3242823,0.93820274,728,0,4,unseen
5813013952,0.3541128,0.817088,1071,7,11,unseen
5813013979,0.05627415,0.49441147,331,0,0,unseen
5813014028,0.34930596,0.5456519,144,0,0,unseen
5813014032,0.16635759,0.57323515,954,0,0,unseen
5813014062,0.3717021,0.8140794,258,1,3,unseen
5813014166,0.35412252,0.5371039,331,0,0,unseen
5813014245,0.2272752,0.63423485,244,0,0,unseen
5813014249,0.23047702,0.35724884,8,0,0,unseen
5813014262,0.40745133,0.85371685,107,0,0,unseen
5813014382,0.12566057,0.7321581,532,0,0,unseen
5813014491,0.3554908,0.8705805,38,0,0,unseen
5813014515,0.20543613,0.57366073,777,0,0,unseen
5813014526,0.32267374,0.7681049,1045,0,1,unseen
5813014585,0.172597,0.3549022,48,0,0,unseen
5813014622,0.35737985,0.8796668,713,0,0,unseen
5813014626,0.07051938,0.42383537,334,0,0,unseen
5813014640,0.17302176,0.72577906,408,0,1,unseen
5813014688,0.2429564,0.8972436,475,0,0,unseen
5813014771,0.0685979,0.51978636,333,0,0,unseen
5813014777,0.17889105,0.5543134,341,0,0,unseen
5813014873,0.3373797,0.7851772,340,1,8,unseen
5813014882,0.59442407,0.91239524,857,3,8,unseen
5813014891,0.35437274,0.69667846,395,0,0,unseen
5813014907,0.38979575,0.6060512,10,0,0,unseen
5813015004,0.16913573,0.65211856,146,0,0,unseen
5813015045,0.15216087,0.6099856,652,0,0,unseen
5813015068,0.26118803,0.5918811,1040,0,0,unseen
5813015110,0.1775214,0.84407526,339,0,0,unseen
5813015174,0.42536405,0.6496345,333,0,0,unseen
5813015345,0.45434147,0.79549056,15,0,1,unseen
5813015594,0.4573939,0.8876242,1189,0,3,unseen
5813015614,0.4495941,0.811525,1032,0,0,unseen
5813015763,0.7579724,0.96784115,118,0,0,unseen
5813015764,0.71308,0.92167735,112,0,0,unseen
5813015808,0.3504673,0.8652541,500,1,1,unseen
5813015995,0.30913517,0.5064191,691,0,0,unseen
5813016067,0.5658757,0.88578796,355,0,2,unseen
5813016076,0.58629835,0.9126546,134,0,0,unseen
5813016150,0.22624609,0.40915537,32,0,0,unseen
5813016163,0.31825277,0.7350975,708,0,0,unseen
5813016204,0.25356504,0.631095,479,0,0,unseen
5813016254,0.35208046,0.86228275,914,2,21,unseen
5813016287,0.12688607,0.6077659,1076,0,0,unseen
5813016381,0.5190422,0.9585709,164,0,0,unseen
5813016450,0.18030609,0.44853532,243,0,0,unseen
5813016506,0.07744831,0.5481889,294,0,0,unseen
5813016536,0.32228526,0.4336071,8,0,0,unseen
5813016577,0.242402,0.84192693,397,0,0,unseen
5813016618,0.05787453,0.78213614,342,0,0,unseen
5813016634,0.16434437,0.4973989,331,0,0,unseen
5813016650,0.55635273,0.9830753,180,0,1,unseen
5813016661,0.651479,0.94567126,116,0,0,unseen
5813016716,0.113540076,0.3432521,12,0,0,unseen
5813016762,0.13872325,0.50878465,302,0,0,unseen
5813016830,0.18503374,0.62284195,704,0,0,unseen
5813016853,0.2715337,0.8075145,390,0,0,unseen
5813016856,0.33722535,0.73372704,139,0,2,unseen
5813016900,0.24851643,0.8376554,753,0,2,unseen
5813016911,0.2654239,0.5428264,55,0,0,unseen
5813016915,0.25675407,0.6431353,140,0,0,unseen
5813016958,0.18916194,0.57231885,351,0,0,unseen
5813016987,0.59893405,0.89791363,120,0,0,unseen
5813017292,0.095440395,0.30872983,276,0,0,unseen
5813017600,0.2975669,0.45965213,8,0,0,unseen
5813017647,0.2837848,0.49529073,8,0,0,unseen
5813017914,0.23745605,0.67805505,108,0,0,unseen
