fc_id,em_id,score,shift,score_x,score_y,score_z
Gad1-F-400417,VGlut-F-500721,0.3271375464684015,"(5, 5, 8)",20.0,29.0,39.0
Gad1-F-400417,Gad1-F-400645,0.2626447288238879,"(20, 24, 20)",168.0,131.0,132.0
Gad1-F-400417,Gad1-F-600662,0.6044595249636452,"(24, 22, 20)",365.0,351.0,531.0
Gad1-F-400417,G0239-F-000006,0.21468926553672316,"(10, 0, 9)",12.0,13.0,13.0
Gad1-F-400417,VGlut-F-600316,0.24897959183673468,"(12, 7, 7)",11.0,16.0,34.0
Gad1-F-400417,VGlut-F-700493,0.31738035264483627,"(18, 2, 18)",30.0,32.0,64.0
Gad1-F-400417,VGlut-F-800260,0.2838709677419355,"(20, 8, 20)",31.0,27.0,74.0
Gad1-F-400417,5HT1A-F-300008,0.7004323656578134,"(17, 14, 18)",279.0,311.0,544.0
Gad1-F-400417,Gad1-F-200344,0.6845557543231962,"(15, 13, 18)",283.0,291.0,574.0
Gad1-F-400417,VGlut-F-600107,0.28102189781021897,"(9, 10, 6)",25.0,11.0,41.0
Gad1-F-400417,Gad1-F-500079,0.1597222222222222,"(10, 0, 8)",9.0,7.0,7.0
Gad1-F-400417,VGlut-F-700145,0.375,"(16, 3, 16)",35.0,38.0,41.0
Gad1-F-400417,Gad1-F-800493,0.6470223325062034,"(19, 16, 19)",273.0,286.0,484.0
Gad1-F-400417,VGlut-F-500567,0.14465408805031446,"(10, 0, 7)",8.0,6.0,9.0
Gad1-F-400417,Gad1-F-600475,0.7080443828016644,"(20, 12, 20)",246.0,287.0,488.0
Gad1-F-400417,Trh-F-400014,0.44525547445255476,"(3, 6, 5)",36.0,35.0,51.0
Gad1-F-400417,Gad1-F-300249,0.4339622641509434,"(6, 6, 10)",33.0,45.0,60.0
Gad1-F-400417,VGlut-F-700036,0.31230283911671924,"(16, 0, 16)",23.0,23.0,53.0
Gad1-F-400417,VGlut-F-500410,0.2956204379562044,"(14, 0, 14)",15.0,20.0,46.0
Gad1-F-400417,VGlut-F-500371,0.24608501118568232,"(18, 8, 18)",27.0,28.0,55.0
Gad1-F-400417,VGlut-F-600450,0.30718954248366015,"(11, 11, 7)",18.0,25.0,51.0
Gad1-F-400417,Trh-F-500004,0.47876447876447875,"(7, 6, 7)",32.0,38.0,54.0
Gad1-F-400417,VGlut-F-600681,0.3076923076923077,"(16, 0, 16)",25.0,23.0,48.0
Gad1-F-400417,Gad1-F-700276,0.43427835051546393,"(22, 14, 19)",200.0,193.0,281.0
Gad1-F-400417,Trh-F-600007,0.40298507462686567,"(8, 7, 7)",29.0,30.0,49.0
Gad1-F-400417,Trh-F-700013,0.18041237113402062,"(12, 0, 10)",17.0,8.0,10.0
Gad1-F-400417,VGlut-F-700029,0.26366559485530544,"(16, 0, 16)",22.0,15.0,45.0
Gad1-F-400417,VGlut-F-800041,0.3036529680365297,"(18, 5, 18)",30.0,37.0,66.0
Gad1-F-400417,VGlut-F-600169,0.2779783393501805,"(14, 2, 14)",16.0,17.0,44.0
Gad1-F-400417,Gad1-F-800638,0.6063278008298755,"(17, 16, 18)",296.0,307.0,566.0
Gad1-F-400417,VGlut-F-400497,0.2158273381294964,"(10, 0, 8)",14.0,8.0,8.0
Gad1-F-400417,Gad1-F-500568,0.40963855421686746,"(6, 5, 7)",23.0,32.0,47.0
Gad1-F-400417,VGlut-F-800128,0.38080495356037153,"(7, 7, 9)",29.0,38.0,56.0
Gad1-F-400417,Gad1-F-800021,0.14465408805031446,"(10, 0, 8)",9.0,8.0,6.0
Gad1-F-400417,Gad1-F-500697,0.669109357384442,"(17, 16, 20)",300.0,307.0,580.0
Gad1-F-400417,Trh-F-900031,0.44782608695652176,"(7, 4, 7)",25.0,30.0,48.0
Gad1-F-400417,VGlut-F-700442,0.24161073825503357,"(14, 2, 14)",13.0,16.0,43.0
Gad1-F-400417,VGlut-F-700321,0.4126984126984127,"(9, 9, 5)",28.0,25.0,51.0
Gad1-F-400417,VGlut-F-500425,0.2992125984251969,"(14, 0, 14)",16.0,18.0,42.0
Gad1-F-400417,VGlut-F-500789,0.2398286937901499,"(19, 6, 20)",24.0,24.0,64.0
Gad1-F-400417,VGlut-F-200334,0.20610687022900764,"(10, 0, 9)",17.0,4.0,6.0
Gad1-F-400417,VGlut-F-700589,0.27235772357723576,"(19, 6, 20)",32.0,30.0,72.0
Gad1-F-400417,Trh-F-400000,0.4620938628158845,"(6, 6, 7)",30.0,45.0,53.0
Gad1-F-400417,VGlut-F-800240,0.2875816993464052,"(16, 0, 16)",22.0,20.0,46.0
Gad1-F-400417,VGlut-F-800154,0.2600732600732601,"(14, 0, 14)",14.0,14.0,43.0
Gad1-F-400417,VGlut-F-100376,0.31496062992125984,"(11, 7, 6)",16.0,24.0,40.0
Gad1-F-400417,Gad1-F-500008,0.1402439024390244,"(10, 0, 8)",14.0,4.0,5.0
Gad1-F-400417,VGlut-F-500803,0.2617801047120419,"(18, 4, 18)",22.0,23.0,55.0
Gad1-F-400417,Cha-F-200058,0.44740177439797213,"(18, 15, 17)",206.0,233.0,267.0
Gad1-F-400417,VGlut-F-800137,0.2907488986784141,"(18, 5, 18)",27.0,34.0,71.0
Gad1-F-400417,VGlut-F-700339,0.2521246458923513,"(16, 0, 16)",21.0,19.0,49.0
Gad1-F-400417,VGlut-F-100370,0.4166666666666667,"(8, 9, 5)",25.0,37.0,48.0
Gad1-F-400417,Trh-F-600072,0.4334763948497854,"(6, 4, 7)",23.0,29.0,49.0
Gad1-F-400417,VGlut-F-600602,0.21978021978021978,"(18, 5, 18)",21.0,20.0,59.0
Gad1-F-400417,VGlut-F-600192,0.2878411910669975,"(18, 5, 18)",25.0,32.0,59.0
Gad1-F-400417,VGlut-F-600785,0.30023640661938533,"(18, 6, 18)",27.0,33.0,67.0
Gad1-F-400417,VGlut-F-600553,0.3404255319148936,"(7, 5, 8)",19.0,23.0,38.0
Gad1-F-400417,Gad1-F-900485,0.6170421155729677,"(17, 15, 18)",311.0,318.0,631.0
Gad1-F-400417,VGlut-F-200586,0.14285714285714285,"(10, 0, 9)",9.0,7.0,6.0
Gad1-F-400417,VGlut-F-700571,0.28832116788321166,"(14, 0, 14)",19.0,18.0,42.0
Gad1-F-400417,Trh-F-700021,0.3649122807017544,"(6, 8, 8)",29.0,30.0,45.0
Gad1-F-400417,VGlut-F-300627,0.4612546125461255,"(6, 5, 7)",32.0,31.0,62.0
Gad1-F-400417,Gad1-F-700439,0.13793103448275862,"(12, 0, 9)",12.0,7.0,9.0
Gad1-F-400417,Gad1-F-400824,0.7032608695652174,"(23, 17, 21)",324.0,342.0,628.0
Gad1-F-400417,VGlut-F-700199,0.24013157894736842,"(14, 0, 14)",14.0,14.0,45.0
Gad1-F-400417,VGlut-F-200574,0.3695652173913043,"(8, 9, 6)",27.0,21.0,54.0
Gad1-F-400417,VGlut-F-700574,0.2591240875912409,"(14, 2, 14)",19.0,17.0,35.0
Gad1-F-400417,VGlut-F-800086,0.2903225806451613,"(14, 0, 16)",24.0,20.0,46.0
Gad1-F-400417,VGlut-F-500416,0.2507936507936508,"(16, 0, 16)",17.0,18.0,44.0
Gad1-F-400417,Gad1-F-300563,0.45041322314049587,"(7, 6, 8)",27.0,33.0,49.0
Gad1-F-400417,fru-F-800076,0.38311688311688313,"(6, 7, 9)",35.0,30.0,53.0
Gad1-F-400417,VGlut-F-400167,0.3859060402684564,"(6, 6, 7)",32.0,31.0,52.0
Gad1-F-400417,VGlut-F-300655,0.15920398009950248,"(12, 0, 10)",16.0,7.0,9.0
Gad1-F-400417,Gad1-F-500358,0.6337177375068643,"(19, 16, 20)",288.0,309.0,557.0
Gad1-F-400417,Gad1-F-900562,0.1638418079096045,"(12, 0, 9)",14.0,7.0,8.0
Gad1-F-400417,Gad1-F-300137,0.5774436090225564,"(17, 9, 22)",210.0,207.0,351.0
Gad1-F-400417,VGlut-F-700102,0.27791563275434245,"(18, 6, 18)",28.0,28.0,56.0
Gad1-F-400417,VGlut-F-800085,0.29285714285714287,"(14, 0, 14)",19.0,17.0,46.0
Gad1-F-400417,Gad1-F-000185,0.2857142857142857,"(6, 11, 9)",24.0,24.0,42.0
Gad1-F-400417,Gad1-F-400037,0.18115942028985507,"(10, 0, 8)",10.0,7.0,8.0
Gad1-F-400417,VGlut-F-600706,0.2845953002610966,"(18, 5, 18)",32.0,27.0,50.0
Gad1-F-400417,Gad1-F-000619,0.34057971014492755,"(11, 9, 6)",23.0,26.0,45.0
Gad1-F-400417,Gad1-F-800183,0.5055432372505543,"(18, 18, 16)",175.0,206.0,303.0
Gad1-F-400417,Gad1-F-600684,0.2400975015234613,"(25, 24, 24)",120.0,129.0,145.0
Gad1-F-400417,VGlut-F-200218,0.15384615384615385,"(10, 0, 7)",12.0,6.0,8.0
Gad1-F-400417,Trh-F-600092,0.44715447154471544,"(6, 5, 7)",25.0,36.0,49.0
Gad1-F-400417,VGlut-F-500632,0.2996742671009772,"(16, 0, 16)",22.0,22.0,48.0
Gad1-F-400417,Gad1-F-400339,0.3669064748201439,"(6, 5, 6)",29.0,27.0,46.0
Gad1-F-400417,VGlut-F-600180,0.35379061371841153,"(14, 0, 14)",24.0,23.0,51.0
Gad1-F-400417,fru-F-400547,0.3173431734317343,"(12, 6, 7)",25.0,26.0,35.0
Gad1-F-400417,Gad1-F-500010,0.13615023474178403,"(12, 0, 10)",13.0,8.0,8.0
Gad1-F-400417,fru-F-500420,0.277602523659306,"(6, 12, 8)",24.0,23.0,41.0
Gad1-F-400417,VGlut-F-700551,0.2721238938053097,"(18, 6, 18)",31.0,32.0,60.0
Gad1-F-400417,VGlut-F-600796,0.24269662921348314,"(18, 5, 18)",22.0,19.0,67.0
Gad1-F-400417,Gad1-F-700105,0.49122807017543857,"(21, 18, 18)",208.0,210.0,310.0
Gad1-F-400417,VGlut-F-700473,0.40468227424749165,"(8, 6, 7)",32.0,30.0,59.0
Gad1-F-400417,VGlut-F-700221,0.285140562248996,"(11, 4, 7)",20.0,18.0,33.0
Gad1-F-400417,VGlut-F-800014,0.19117647058823528,"(12, 0, 9)",18.0,12.0,9.0
Gad1-F-400417,Gad1-F-400667,0.29859841560024375,"(22, 19, 20)",147.0,152.0,191.0
Gad1-F-400417,Gad1-F-900615,0.11976047904191617,"(10, 0, 8)",11.0,5.0,4.0
Gad1-F-400417,Gad1-F-300664,0.46808510638297873,"(7, 6, 8)",27.0,30.0,53.0
Gad1-F-400417,Gad1-F-500097,0.15763546798029557,"(12, 0, 11)",21.0,6.0,5.0
Gad1-F-400417,Gad1-F-600020,0.16551724137931034,"(10, 0, 8)",12.0,6.0,6.0
Gad1-F-400417,VGlut-F-700488,0.25901639344262295,"(16, 0, 16)",17.0,20.0,42.0
Gad1-F-400417,VGlut-F-500736,0.34686346863468637,"(14, 0, 14)",22.0,25.0,47.0
Gad1-F-400417,VGlut-F-500679,0.1956521739130435,"(10, 0, 9)",14.0,5.0,8.0
Gad1-F-400417,VGlut-F-600461,0.3081967213114754,"(16, 0, 16)",20.0,24.0,50.0
Gad1-F-400417,VGlut-F-500357,0.39928057553956836,"(9, 9, 5)",24.0,32.0,55.0
Gad1-F-400417,VGlut-F-300505,0.12037037037037036,"(12, 0, 9)",20.0,2.0,4.0
Gad1-F-400417,Gad1-F-500154,0.15853658536585366,"(10, 0, 9)",13.0,5.0,8.0
Gad1-F-400417,VGlut-F-400096,0.5037878787878788,"(6, 6, 6)",38.0,34.0,61.0
Gad1-F-400417,VGlut-F-700515,0.2988929889298893,"(11, 9, 7)",22.0,17.0,42.0
Gad1-F-400417,Gad1-F-400291,0.5770871419865935,"(22, 21, 20)",284.0,280.0,383.0
Gad1-F-400417,VGlut-F-700267,0.4403292181069959,"(8, 5, 9)",24.0,34.0,49.0
Gad1-F-400417,Gad1-F-400417,1.0,"(21, 21, 21)",403.0,414.0,824.0
Gad1-F-400417,Gad1-F-300166,0.45318352059925093,"(4, 4, 6)",32.0,32.0,57.0
Gad1-F-400417,Trh-F-400030,0.5359712230215827,"(6, 6, 6)",36.0,40.0,73.0
Gad1-F-400417,Gad1-F-700009,0.20618556701030927,"(12, 0, 10)",21.0,10.0,9.0
Gad1-F-400417,VGlut-F-600089,0.3110236220472441,"(14, 0, 14)",17.0,17.0,45.0
Gad1-F-400417,fru-F-500512,0.3133047210300429,"(9, 4, 6)",19.0,21.0,33.0
Gad1-F-400417,VGlut-F-700420,0.378839590443686,"(6, 5, 7)",33.0,29.0,49.0
Gad1-F-400417,VGlut-F-700041,0.2733118971061093,"(16, 0, 16)",18.0,20.0,47.0
Gad1-F-400417,VGlut-F-100225,0.15846994535519127,"(12, 0, 10)",14.0,6.0,9.0
Gad1-F-400417,Gad1-F-400082,0.18493150684931506,"(10, 0, 8)",14.0,6.0,7.0
Gad1-F-400417,VGlut-F-600195,0.29152542372881357,"(14, 0, 14)",26.0,20.0,40.0
Gad1-F-400417,Gad1-F-600299,0.7287630402384501,"(17, 16, 18)",258.0,283.0,437.0
Gad1-F-400417,Gad1-F-700238,0.4385245901639344,"(5, 5, 6)",26.0,31.0,50.0
Gad1-F-400417,Cha-F-300158,0.4259597806215722,"(23, 21, 17)",222.0,209.0,268.0
Gad1-F-400417,VGlut-F-600556,0.4398496240601504,"(6, 5, 7)",30.0,33.0,54.0
Gad1-F-400417,VGlut-F-700401,0.20860927152317882,"(14, 0, 14)",10.0,8.0,45.0
Gad1-F-400417,Gad1-F-400041,0.10344827586206896,"(10, 0, 8)",8.0,5.0,5.0
Gad1-F-400417,VGlut-F-700555,0.2993421052631579,"(14, 4, 14)",11.0,14.0,66.0
Gad1-F-400417,VGlut-F-700365,0.22614107883817428,"(20, 6, 20)",18.0,24.0,67.0
Gad1-F-400417,Gad1-F-700193,0.4482758620689655,"(5, 4, 6)",30.0,30.0,44.0
Gad1-F-400417,VGlut-F-400178,0.45652173913043476,"(6, 4, 7)",35.0,38.0,53.0
Gad1-F-400417,Gad1-F-500063,0.18705035971223022,"(10, 0, 8)",13.0,5.0,8.0
Gad1-F-400417,VGlut-F-600594,0.22767857142857142,"(17, 6, 18)",18.0,22.0,62.0
Gad1-F-400417,Gad1-F-600055,0.16766467065868262,"(10, 0, 8)",11.0,9.0,8.0
Gad1-F-400417,G0239-F-000004,0.23255813953488372,"(10, 0, 8)",14.0,13.0,13.0
Gad1-F-400417,VGlut-F-800278,0.2703862660944206,"(20, 7, 20)",28.0,29.0,69.0
Gad1-F-400417,VGlut-F-500660,0.1032258064516129,"(10, 0, 9)",10.0,2.0,4.0
Gad1-F-400417,VGlut-F-600452,0.2880658436213992,"(10, 9, 7)",16.0,20.0,34.0
Gad1-F-400417,Gad1-F-700059,0.17751479289940827,"(10, 0, 10)",18.0,5.0,7.0
Gad1-F-400417,Trh-F-700019,0.4435146443514644,"(7, 6, 8)",26.0,32.0,48.0
Gad1-F-400417,Gad1-F-400922,0.1568627450980392,"(12, 0, 11)",19.0,6.0,7.0
Gad1-F-400417,Gad1-F-600451,0.13592233009708737,"(12, 0, 10)",20.0,3.0,5.0
Gad1-F-400417,VGlut-F-600187,0.26506024096385544,"(18, 3, 18)",27.0,29.0,54.0
Gad1-F-400417,VGlut-F-800330,0.3027295285359802,"(18, 6, 18)",29.0,30.0,63.0
Gad1-F-400417,Trh-F-800002,0.46062992125984253,"(6, 4, 7)",27.0,34.0,56.0
Gad1-F-400417,VGlut-F-700585,0.20512820512820512,"(14, 0, 14)",10.0,10.0,36.0
Gad1-F-400417,5-HT1B-F-500001,0.6277033985581875,"(19, 17, 19)",317.0,348.0,554.0
Gad1-F-400417,VGlut-F-800328,0.2853598014888337,"(18, 4, 18)",26.0,26.0,63.0
Gad1-F-400417,Gad1-F-900200,0.5210237659963437,"(22, 21, 22)",265.0,246.0,344.0
Gad1-F-400417,Gad1-F-300048,0.3583180987202925,"(17, 16, 22)",187.0,179.0,222.0
Gad1-F-400417,Gad1-F-700252,0.453382084095064,"(25, 18, 21)",244.0,232.0,268.0
Gad1-F-400417,VGlut-F-500780,0.2736318407960199,"(18, 7, 18)",28.0,24.0,58.0
Gad1-F-400417,VGlut-F-500677,0.22666666666666666,"(17, 5, 18)",17.0,18.0,67.0
Gad1-F-400417,VGlut-F-500114,0.45864661654135336,"(6, 6, 7)",33.0,34.0,55.0
Gad1-F-400417,fru-F-400442,0.3881578947368421,"(6, 10, 8)",29.0,30.0,59.0
Gad1-F-400417,Gad1-F-500382,0.5841584158415841,"(20, 16, 19)",212.0,249.0,365.0
Gad1-F-400417,VGlut-F-700579,0.21908127208480566,"(14, 0, 14)",11.0,14.0,37.0
Gad1-F-400417,VGlut-F-300236,0.21025641025641026,"(12, 0, 10)",21.0,7.0,13.0
Gad1-F-400417,Gad1-F-600078,0.16981132075471697,"(10, 0, 7)",16.0,5.0,6.0
Gad1-F-400417,G0239-F-000013,0.14790996784565916,"(10, 2, 12)",11.0,18.0,17.0
Gad1-F-400417,VGlut-F-600255,0.1712962962962963,"(12, 0, 10)",18.0,10.0,9.0
Gad1-F-400417,VGlut-F-500465,0.3333333333333333,"(14, 0, 14)",23.0,23.0,49.0
Gad1-F-400417,VGlut-F-800063,0.3564356435643564,"(18, 5, 18)",40.0,36.0,68.0
Gad1-F-400417,Gad1-F-500051,0.14285714285714285,"(10, 0, 9)",13.0,5.0,4.0
Gad1-F-400417,VGlut-F-500841,0.2781954887218045,"(14, 0, 14)",16.0,16.0,42.0
Gad1-F-400417,VGlut-F-600366,0.4975124378109453,"(8, 6, 8)",58.0,49.0,93.0
Gad1-F-400417,VGlut-F-800134,0.32367149758454106,"(18, 7, 18)",25.0,25.0,84.0
Gad1-F-400417,VGlut-F-700584,0.22675736961451248,"(18, 5, 18)",19.0,19.0,62.0
Gad1-F-400417,VGlut-F-600388,0.2798053527980535,"(18, 3, 18)",24.0,22.0,69.0
Gad1-F-400417,Gad1-F-500088,0.44376899696048633,"(7, 12, 6)",40.0,44.0,62.0
Gad1-F-400417,VGlut-F-700389,0.29764453961456105,"(20, 7, 20)",31.0,40.0,68.0
Gad1-F-400417,Trh-F-500049,0.43137254901960786,"(6, 5, 7)",30.0,28.0,52.0
Gad1-F-400417,VGlut-F-500748,0.2386117136659436,"(18, 6, 20)",22.0,25.0,63.0
Gad1-F-400417,VGlut-F-500310,0.14942528735632185,"(10, 0, 7)",12.0,6.0,8.0
Gad1-F-400417,G0239-F-000007,0.14838709677419354,"(16, 4, 13)",11.0,17.0,18.0
Gad1-F-400417,VGlut-F-700603,0.2740112994350282,"(16, 1, 16)",23.0,23.0,51.0
Gad1-F-400417,Cha-F-300205,0.42857142857142855,"(14, 15, 16)",165.0,150.0,237.0
Gad1-F-400417,VGlut-F-600683,0.28413284132841327,"(14, 0, 14)",19.0,16.0,42.0
Gad1-F-400417,Gad1-F-500045,0.1319796954314721,"(12, 0, 10)",19.0,3.0,4.0
Gad1-F-400417,Gad1-F-200614,0.5163147792706334,"(20, 16, 18)",199.0,248.0,360.0
Gad1-F-400417,fru-F-500439,0.40772532188841204,"(5, 4, 8)",24.0,26.0,45.0
Gad1-F-400417,Gad1-F-500114,0.20348837209302326,"(10, 0, 9)",19.0,9.0,7.0
Gad1-F-400417,VGlut-F-400434,0.48299319727891155,"(5, 6, 8)",63.0,50.0,100.0
Gad1-F-400417,VGlut-F-700496,0.2415966386554622,"(19, 7, 20)",25.0,31.0,59.0
Gad1-F-400417,Gad1-F-000361,0.4494526722472634,"(19, 12, 18)",200.0,212.0,286.0
Gad1-F-400417,G0239-F-000009,0.1553398058252427,"(16, 4, 12)",13.0,18.0,17.0
Gad1-F-400417,VGlut-F-500343,0.26366559485530544,"(16, 0, 16)",20.0,18.0,44.0
Gad1-F-400417,Gad1-F-300276,0.5066876475216365,"(14, 10, 18)",161.0,176.0,307.0
Gad1-F-400417,Gad1-F-100601,0.6621058893515764,"(22, 18, 20)",309.0,308.0,496.0
Gad1-F-400417,VGlut-F-700294,0.19148936170212766,"(10, 0, 8)",14.0,7.0,6.0
Gad1-F-400417,VGlut-F-500740,0.22192513368983957,"(16, 4, 16)",16.0,16.0,51.0
Gad1-F-400417,Gad1-F-700448,0.17326732673267325,"(12, 0, 9)",12.0,12.0,11.0
Gad1-F-400417,VGlut-F-600483,0.2398286937901499,"(19, 6, 20)",20.0,21.0,71.0
Gad1-F-400417,VGlut-F-700037,0.3557692307692308,"(16, 0, 16)",26.0,30.0,55.0
Gad1-F-400417,VGlut-F-800049,0.27960526315789475,"(15, 0, 16)",16.0,18.0,51.0
Gad1-F-400417,VGlut-F-700229,0.21818181818181817,"(14, 0, 14)",9.0,10.0,41.0
Gad1-F-400417,VGlut-F-500482,0.23440860215053763,"(18, 6, 20)",24.0,27.0,58.0
Gad1-F-400417,Gad1-F-200281,0.5788271134805788,"(9, 15, 20)",232.0,189.0,339.0
Gad1-F-400417,VGlut-F-700326,0.16666666666666666,"(10, 0, 7)",11.0,7.0,7.0
Gad1-F-400417,Gad1-F-500596,0.2769472856018883,"(0, 7, 19)",123.0,104.0,125.0
Gad1-F-400417,VGlut-F-600579,0.2921686746987952,"(16, 0, 16)",24.0,20.0,53.0
Gad1-F-400417,Gad1-F-100350,0.4138801261829653,"(22, 19, 20)",178.0,197.0,281.0
Gad1-F-400417,VGlut-F-100079,0.1751412429378531,"(12, 0, 10)",16.0,5.0,10.0
Gad1-F-400417,Gad1-F-400314,0.43508771929824563,"(7, 6, 8)",33.0,37.0,54.0
Gad1-F-400417,Trh-F-500061,0.48770491803278687,"(7, 5, 7)",30.0,33.0,56.0
Gad1-F-400417,VGlut-F-700108,0.28524590163934427,"(16, 0, 16)",17.0,19.0,51.0
Gad1-F-400417,VGlut-F-800257,0.4201954397394137,"(7, 6, 9)",34.0,37.0,58.0
Gad1-F-400417,VGlut-F-900094,0.20512820512820512,"(12, 0, 10)",18.0,11.0,11.0
Gad1-F-400417,VGlut-F-700218,0.35374149659863946,"(5, 4, 7)",26.0,32.0,46.0
Gad1-F-400417,VGlut-F-200120,0.19704433497536947,"(12, 0, 8)",17.0,11.0,12.0
Gad1-F-400417,Gad1-F-700011,0.15736040609137056,"(12, 0, 10)",16.0,7.0,8.0
Gad1-F-400417,VGlut-F-500764,0.2505353319057816,"(19, 6, 20)",25.0,29.0,63.0
Gad1-F-400417,VGlut-F-500800,0.1715686274509804,"(12, 0, 11)",18.0,7.0,10.0
Gad1-F-400417,Gad1-F-100497,0.5518001469507715,"(20, 16, 16)",209.0,230.0,312.0
Gad1-F-400417,VGlut-F-700046,0.2924187725631769,"(14, 0, 14)",19.0,20.0,42.0
Gad1-F-400417,Gad1-F-100061,0.5851851851851851,"(8, 5, 9)",60.0,72.0,105.0
Gad1-F-400417,VGlut-F-600626,0.28936170212765955,"(20, 6, 20)",28.0,37.0,71.0
Gad1-F-400417,VGlut-F-600684,0.12307692307692308,"(12, 0, 10)",13.0,6.0,5.0
Gad1-F-400417,VGlut-F-600511,0.18232044198895028,"(12, 0, 10)",16.0,7.0,10.0
Gad1-F-400417,VGlut-F-500809,0.33579335793357934,"(4, 5, 6)",25.0,23.0,43.0
Gad1-F-400417,G0239-F-000008,0.14864864864864866,"(13, 0, 10)",11.0,16.0,17.0
Gad1-F-400417,VGlut-F-700428,0.3805668016194332,"(7, 6, 8)",23.0,28.0,43.0
Gad1-F-400417,VGlut-F-700076,0.4180327868852459,"(8, 7, 7)",24.0,34.0,44.0
Gad1-F-400417,Gad1-F-400185,0.19796954314720813,"(12, 0, 10)",24.0,6.0,9.0
Gad1-F-400417,VGlut-F-600291,0.24044943820224718,"(18, 6, 18)",21.0,25.0,61.0
Gad1-F-400417,VGlut-F-700074,0.23702031602708803,"(17, 5, 18)",21.0,17.0,67.0
Gad1-F-400417,Gad1-F-700462,0.14634146341463414,"(10, 0, 9)",15.0,3.0,6.0
Gad1-F-400417,VGlut-F-400151,0.48056537102473496,"(6, 6, 5)",36.0,42.0,58.0
Gad1-F-400417,Trh-F-300080,0.4291497975708502,"(7, 5, 7)",24.0,33.0,49.0
Gad1-F-400417,VGlut-F-900032,0.24358974358974358,"(19, 6, 20)",25.0,25.0,64.0
Gad1-F-400417,Gad1-F-600031,0.12690355329949238,"(12, 0, 10)",18.0,3.0,4.0
Gad1-F-400417,VGlut-F-500341,0.32398753894080995,"(16, 0, 16)",23.0,25.0,56.0
Gad1-F-400417,VGlut-F-500300,0.33210332103321033,"(6, 6, 7)",24.0,26.0,40.0
Gad1-F-400417,VGlut-F-900136,0.24458874458874458,"(20, 5, 20)",29.0,21.0,63.0
Gad1-F-400417,Gad1-F-700488,0.7031564808596373,"(18, 13, 18)",261.0,275.0,511.0
Gad1-F-400417,Gad1-F-500141,0.532608695652174,"(17, 12, 19)",209.0,211.0,315.0
Gad1-F-400417,G0239-F-000012,0.14102564102564102,"(9, 1, 12)",12.0,16.0,16.0
Gad1-F-400417,VGlut-F-900080,0.3283582089552239,"(20, 6, 20)",38.0,46.0,70.0
Gad1-F-400417,G0239-F-000005,0.15723270440251572,"(15, 3, 12)",17.0,17.0,16.0
