fc_id,em_id,group,score,label,soma_dist_um
TH-F-200064,5813055800,dense,0.049707324746139,0,156.84844104264846
Trh-F-100038,704699661,dense,0.0203687023868785,0,245.85059433087073
VGlut-F-100035,5813011119,dense,0.0468526809669349,0,184.43131136643916
TH-F-300078,736860990,dense,0.1294220395387976,0,99.12895415582129
Trh-F-100066,614081151,dense,0.0969220015307502,0,157.9148159185884
TH-F-200096,5813020673,dense,-0.0110557617746531,1,36.46671448604636
Trh-M-100025,614081151,dense,0.0652029121514203,0,109.19401223904782
VGlut-F-200062,417221397,dense,0.0146312368753127,0,134.4924167208699
Trh-M-100020,328611004,dense,0.0619793991933051,0,170.5016348451973
TH-F-100095,329970706,dense,-0.0811060343230105,0,45.029340966280905
TH-M-300005,423101189,dense,-0.1682853138470809,0,73.91069374090894
VGlut-F-100035,636789034,dense,0.0882548449233468,0,84.56527478769922
Trh-F-100066,5813057861,dense,0.0780211266499218,0,90.51313457696808
TH-F-200096,5813055800,dense,0.0429910801585809,0,135.6828586924682
TH-F-000091,298258399,dense,-0.0120914946405796,0,125.67840627960966
VGlut-F-000177,1042656011,dense,0.054494366757715,0,197.28202622878456
Trh-M-100025,705795727,dense,0.0874225463381502,0,42.243468815474706
TH-M-200013,1192019859,dense,-0.0074183736521686,0,193.1165506585518
TH-F-100050,5813041180,dense,0.2083788846870055,0,29.543488570884474
Trh-M-100037,704699661,dense,0.0447450174007233,0,219.37871943182418
Trh-M-700039,456847100,dense,0.017358604472127,0,244.17155617355996
TH-F-000012,579912201,dense,0.1671522822679053,0,106.40455374435714
Trh-F-100066,5813009620,dense,0.0585992922249399,0,122.5856565703643
Trh-F-100001,614081151,dense,0.0565188734496322,0,157.74821124334073
Trh-M-100025,5813057861,dense,0.0722049884726552,0,106.02795660183753
fru-F-000131,297925608,dense,-0.0662296361164027,0,128.66196130387033
Trh-F-000008,704699661,dense,0.0658604261503411,0,237.4625720425734
Trh-M-100037,1727979406,dense,0.0669553489218108,0,16.959296345348584
VGlut-F-100125,1135837629,dense,0.0311424042452273,0,204.05674657248807
VGlut-F-400334,736860990,dense,0.0710752238419991,0,202.63576472189536
TH-F-200096,387568523,dense,0.021883255032585,0,26.933939143559037
Trh-F-100038,693927941,dense,0.0163007368935081,0,249.39339961500227
Trh-M-100025,5813060787,dense,0.2640108054020224,0,68.47358942335504
VGlut-F-000303,698569644,dense,0.0477034481619719,0,109.14643456737551
Trh-F-100001,642694410,dense,0.1179492276404689,0,126.38633823203465
VGlut-F-100003,704699661,dense,0.0453011503234286,0,226.77375576313273
VGlut-F-000177,1479156699,dense,0.0894459930273738,0,95.10601603638378
TH-F-000010,331774819,dense,-0.0316136678348392,0,171.75154502510108
TH-F-000010,543821838,dense,-0.2503176118921522,0,68.44103062019938
VGlut-F-700261,1352684733,dense,-0.0432482938206573,0,138.92111581273934
TH-M-300005,1036637638,dense,-0.0735028796147997,0,82.38648183013072
VGlut-F-100125,640194409,dense,0.1235636029495437,1,94.0107826268392
TH-F-100050,1160073701,dense,0.0329808065587027,0,51.228130063194556
Trh-M-700039,329897255,dense,-0.0859288177293132,0,249.12121480534285
TH-M-000008,581746661,dense,-0.2477513983073146,0,189.5741616079497
VGlut-F-400334,5813011660,dense,0.1390516203139376,0,62.19325652328865
TH-F-200081,387568523,dense,-0.0080079426457274,0,36.021159323464545
TH-F-100083,298258399,dense,-0.0280176274411849,0,139.81554639876128
VGlut-F-200251,424793122,dense,0.1683018201936132,0,128.19095323024905
TH-F-300078,447599745,dense,0.0098067454877907,0,243.61975100394955
TH-F-100050,975197713,dense,0.0759274809559172,0,117.42242035746582
Cha-F-500071,828455033,dense,0.1451094916301662,1,46.643249545729454
Gad1-F-500004,5813021943,dense,-0.0442373004511787,0,101.69157468968442
TH-M-200035,5813021943,dense,-0.0085541761858995,0,99.6409655410409
VGlut-F-100003,693927941,dense,0.0506433268516359,0,230.3077074313838
Trh-M-100037,693927941,dense,0.0196214875369881,0,223.72285449636837
TH-F-300078,667266529,dense,0.0219995380722021,0,73.24154545759802
TH-F-100036,331774819,dense,-0.0016602877173574,0,135.9455493959507
VGlut-F-000177,515049524,dense,0.0725263327470024,0,134.27664145804914
Cha-F-500071,764377593,dense,-0.0640112812242009,0,137.94825835057162
Trh-F-000008,1727979406,dense,0.0465821642176577,0,28.601521687122332
Trh-F-000008,693927941,dense,0.0411896603426546,0,240.25948153854472
VGlut-F-700261,5813040277,dense,0.1203927045869585,0,75.96288628846925
Trh-M-100037,5812982656,dense,0.0155967237443352,0,84.98570924668778
TH-M-100063,1572390197,dense,0.0293036438325747,0,176.22097980497836
VGlut-F-700261,859839499,dense,-0.0344317245463521,0,141.61288499559808
VGlut-F-400334,5812980494,dense,0.0581127850156526,0,171.68387592884355
VGlut-F-100003,5812982656,dense,0.0117798437776665,0,85.60453258631443
TH-M-100057,1572390197,dense,-0.0469483634155166,0,161.52955950480126
TH-M-000008,611693656,dense,-0.1296002185039956,0,118.92948727950606
VGlut-F-000177,1354368623,dense,0.0405027149692224,0,104.85425620387792
fru-F-000131,328265389,dense,-0.1768031376610764,0,92.92680331622684
Trh-F-100038,5812982656,dense,-0.0346433965573012,0,103.07814860933712
TH-M-100057,5813069496,dense,-0.0589500541288839,0,163.5614755807274
Cha-F-300267,328601956,dense,-0.0449907758086262,0,151.24249442961082
Gad1-F-500004,5813057153,dense,-0.1250049469547382,0,242.95390755171965
Trh-F-000008,5812982656,dense,-0.0391509628783336,0,94.2531605462335
Cha-F-500071,1013346945,dense,-0.0013812921386529,0,72.84233011260147
Cha-F-000329,5813078595,dense,-0.3511567118161138,0,336.4124456284567
Gad1-F-500004,452953198,dense,-0.0835793814471105,0,162.38989103253712
TH-M-200035,452953198,dense,-0.0122193418350695,0,149.12486941321492
TH-M-200035,696850811,dense,-0.0180606259015006,0,130.55728796918459
TH-M-100057,925241334,dense,-0.1360461103168102,0,11.32775559632339
TH-M-000008,520617773,dense,-0.2342129082353101,0,109.99629342151022
Trh-F-100038,549597974,dense,-0.1560396077782914,0,149.27111536493854
TH-F-300037,267551639,dense,-0.1996105851549551,0,82.83602518258425
TH-M-100057,1048250312,dense,-0.14306769630795,0,5.921557667643019
TH-M-200049,267551639,dense,-0.1262709873980914,0,101.95763369200571
fru-F-000131,543821838,dense,-0.2425834324966332,0,51.99912196277425
TH-F-200034,327937328,dense,-0.0324295005850133,0,86.09857323822582
fru-F-000131,391496898,dense,-0.2148909888857125,0,230.14149202503413
Gad1-F-500004,544046671,dense,-0.1906013490597544,0,173.11857033159703
TH-F-200034,267551639,dense,-0.1020489174585491,0,93.41623433619674
TH-M-000045,267551639,dense,-0.0979054944484599,0,128.1217911412426
fru-F-000131,361704572,dense,-0.1884075106593149,0,108.71775120142263
TH-F-200106,727652372,dense,-0.4034987497741604,0,155.46799893544681
VGlut-F-100003,549597974,dense,-0.1636935331995213,0,133.3479213022642
TH-F-000012,667266529,dense,-0.3231041256352931,0,114.50130416883914
VGlut-F-100125,329566174,dense,-0.5166759523344941,0,209.45677450716917
VGlut-F-200251,514850616,dense,-0.0095166182872336,0,8.847567389940744
VGlut-F-000556,915481348,dense,-0.1920799505557785,0,32.819454593494704
TH-F-200106,1134107162,dense,-0.2718930703773131,0,35.28623202231473
VGlut-F-100125,5813020347,dense,-0.4132458575463923,0,306.3936521207323
TH-F-200106,884916323,dense,-0.3868335526107954,0,244.41998463987696
VGlut-F-200251,5813011133,dense,-0.0968073690864782,0,121.59474430257701
VGlut-F-100125,488922181,dense,-0.598367634615917,0,267.1852247490697
TH-M-100063,1443135486,dense,-0.4406597117067596,0,21.947626855455763
VGlut-F-000556,978177557,dense,-0.4025288575113454,0,81.8058331813258
VGlut-F-000556,945058110,dense,-0.4543219503636531,0,92.91511925719016
VGlut-F-000556,944720631,dense,-0.4752139312792053,0,62.13060060403015
Cha-F-000329,451982486,dense,-0.4577866911973932,0,107.37111284137563
TH-F-000012,573333835,dense,-0.5612987591440987,0,224.06093311444684
fru-M-300299,548993536,dense,-0.3757357628232997,0,152.02362006077783
TH-M-100063,1449618949,dense,-0.4758286381294649,0,140.56863906630633
TH-M-000030,1630051981,dense,-0.5603842551522107,0,151.6728159374554
TH-M-300063,5812981000,dense,-0.6241977633820328,0,123.92400752074433
