em_id,cph_p100,cph_p99,cph_p95,cph_p90
517854468,0.011269119225128101,0.013757991918967922,0.024061819962176188,0.02950209503219785
518899665,0.004600561368942434,0.004872014034579535,0.006354675818175949,0.007721486878340941
519046655,0.011081671589116913,0.011522097283847857,0.01230200731213916,0.012685619467536295
519279166,0.005287905197847922,0.005266731575440763,0.0060682063154050446,0.007159386350651001
519591210,0.004363794654531095,0.004489253753778623,0.005294554689609286,0.006344405533544909
520617773,0.0017987852902999375,0.0018345310659585775,0.0020519832506381147,0.0022090807816801524
542376096,0.0050483350111814726,0.005221119452156539,0.006563923601610894,0.007711750539444637
543692985,0.010202443385184244,0.011116320549638535,0.013227811583916742,0.014710526642368566
543821838,0.005513829859169912,0.005656579677588696,0.005878591120467412,0.005946918072363479
544046671,0.002223418559423284,0.002301294016251844,0.0023163067418793654,0.002358356292590803
548712377,0.0071815574257366715,0.0072808472423348276,0.007334404781976481,0.007607530179459784
548993536,0.0029810798838545626,0.002990347815816224,0.003289110032275804,0.0037237589495074325
549282467,0.0026354753638663164,0.0026585700047566333,0.0026368462875840494,0.0027036446775806433
549597974,0.002734714254113211,0.0027679517692336874,0.002933972006632264,0.003018169699602328
550280614,0.0049309204984955965,0.005681582544788451,0.008421462594940326,0.011029302088378134
550404663,0.014803147611529791,0.015352660609440592,0.020112386630569933,0.024761517634294267
550617370,0.006584752203064206,0.006819231178633218,0.010144965323917163,0.01279776372967472
550638250,0.012172468025798277,0.014713828413903922,0.02816245234827584,0.035699954959170346
573333284,0.006797907865454007,0.006790162455479562,0.006953715606715328,0.007289993611032364
573333835,0.006492155115253381,0.006639139261535571,0.006792248630535509,0.007121705701639791
573670049,0.004248508322523736,0.004299055205596495,0.004992532746309065,0.005044927310074088
574377562,0.007605894909862512,0.008187387969732923,0.011658030402077796,0.012727564268280867
575768294,0.004872749022116927,0.0048382559852416344,0.004819076316398923,0.004776395722086421
576825965,0.004359466995357702,0.004598221655541582,0.0051246810878786565,0.00538183947848597
579268807,0.003457091712217992,0.003513797751514603,0.004012399677245887,0.004569099834145704
579510789,0.0029210999503204525,0.0035043514617897546,0.0046539036232759725,0.004853825371602175
579575594,0.0025818564445092623,0.0026756730092575543,0.002920778905686563,0.0032689523415719186
579912201,0.002832327513611492,0.0031531708466875853,0.003564031486054785,0.004125989183516686
579916831,0.0034028474886436196,0.0036443641831973702,0.004176757260916448,0.0053382130961762584
580287695,0.006293790001382528,0.00629941471332834,0.008595519000065907,0.010893100765968628
5812978978,0.005330384718688898,0.006843887326369423,0.01045818408324193,0.010741362947868297
5812979156,0.009961657331081309,0.009969600676711834,0.010112467036166946,0.010480206366121684
